BOND|4743141|Rajasthan 8.21% BD REDEEM 31/03/2024 INR 100|IN2920150439|INNSE|SGRAJ248.21%|INBSE|414106|INRBI|BIS 4743141|4743141|Bond|BD|Bond|INR|IN|100|100|133125|||Rajasthan|0|30092016|100|||100|31032024||N|30092016|FXD|Fixed|8.21|SMA|Semi-Annual|31032017|N|||30360|30/360|Listed|10000|||3103|3009|||||||||||STGOV|State Government|10000|10000|30092016|0|R|Redeemable|||FBD|Following Business Day|N|30092016|1|BUS|||0|0|0|Y|N||N|0|N|N||N|N||Y|0|||||||||||||||U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOND|4743143|Rajasthan 8.21% BD REDEEM 31/03/2025 INR 100|IN2920150447|INBSE|413328|INNSE|SGRAJ258.21%|INRBI|BIS 4743143|4743143|Bond|BD|Bond|INR|IN|100|100|133125|||Rajasthan|0|31032016|100|||100|31032025||N|31032016|FXD|Fixed|8.21|SMA|Semi-Annual|30092016|N|||30360|30/360|Listed|10000|||3103|3009|||||||||||STGOV|State Government|5000|5000|31032016|0|R|Redeemable|||FBD|Following Business Day|N|31032016|1|BUS|||0|0|0|Y|N||N|0|N|N||N|N||Y|0|||||||||||||||U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOND|4871255|Birla Corp. Ltd. 9.25% DB REDEEM 18/08/2026 INR 1000000|INE340A07084|INBSE|954744|||||4871255|Bond|DB|Debenture|INR|IN|1000000|1000000|23422|335800FXJEORKO4ZHT12|L01132WB1919PLC003334|Birla Corp. Ltd.|1000000|18082016|1000000|||100|18082026||N|18082016|FXD|Fixed|9.25|ANL|Annual|18082017|N|||AA|Actual Days/Actual Days|Listed|1000000|||1808||||||||||||CORP|Corporate|2000|2000|18082016|0|R|Redeemable|||||N|18082016|15|BUS|||0|0|0|N|Y||N|0|N|N|S|N|N||Y|0||Security cover ratio - 2.97 times <BR><BR><BR>Option 2<BR><BR>SECURITY :<BR>FIRST PARI PASSU CHARGE ON THE MOVABLE AND IMMOVABLE FIXED ASSETS OF THE COMPANY CEMENT DIVISION RANKING PARI PASSU WITH OTHER TERM LENDERS<BR><BR>|||||||||||||U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOND|4967681|Oriental Nagpur Betul Highway Ltd. 8.28% DB REDEEM 30/09/2024 INR 100000 - Ser A Tranche 16|INE105N07167|INNSE|DBONBH24A8.28%|||||4967681|Bond|DB|Debenture|INR|IN|100000|100000|189777|3358004IO363QYKSIT95|U45400DL2010PLC203649|Oriental Nagpur Betul Highway Ltd.|100000|16112016|100000|||100|30092024||N|16112016|FXD|Fixed|8.28|SMA|Semi-Annual|30032017|N|||AA|Actual Days/Actual Days|Listed|100000000|||3003|3009|||||||||||CORP|Corporate|984.9|984.9|16112016|0|R|Redeemable|||FBD|Following Business Day|N|16112016|15|CAL|||0|0|0|N|N||N|0|N|N|S|N|N||Y|0||Tranche 16(STRIP 16)<BR><BR>Record Date :- The record date for payment of interest or repayment of principal shall be 15 (fifteen) calendar days prior to the date on which Coupon is due and payable on the Debentures, or the date (s) of redemption of such Debentures.     <BR><BR>Security :<BR>(A) A First Pari Passu Charge By Way Of Mortgage Over All The Immovable Assets And The Moveable Assets Of The Company Both Present And Future (B) A First Pari Passu Charge On All The Book Debts, Operating Cash Flows, Receivables..Contact Issuer For Further Details.|||||||||||||U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOND|5052811|Poonawalla Fincorp Ltd. 9% DB REDEEM 13/02/2024 INR 1000000|INE511C07581|INBSE|955732|||||5052811|Bond|DB|Debenture|INR|IN|1000000|1000000|25681|335800JFD5CDCM4KVL41|L51504PN1978PLC209007|Poonawalla Fincorp Ltd.|1000000|13022017|1000000|||100|13022024||N|13022017|FXD|Fixed|9|ANL|Annual|13022018|N|||AA|Actual Days/Actual Days|Listed|10000000|||1302||||||||||||CORP|Corporate|500|500|13022017|0|R|Redeemable|||FBD|Following Business Day|N|13022017|15|CAL|||0|0|0|N|Y||N|0|N|N|S|N|N||Y|0||Security:<BR>Pari Passu Mortgage Over The Companys Immovable Property. First Exclusive Charge Over Business Receivables Of The Company Excluding Receivables Hypothecated To Banks With An Asset Cover Ratio Of 1 Times Of The Total Principal Amount Outstanding|||||||||||||U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOND|5110928|Poonawalla Fincorp Ltd. 9% DB REDEEM 06/04/2024 INR 1000000|INE511C07599|INBSE|956163|||||5110928|Bond|DB|Debenture|INR|IN|1000000|1000000|25681|335800JFD5CDCM4KVL41|L51504PN1978PLC209007|Poonawalla Fincorp Ltd.|1000000|06042017|1000000|||100|06042024||N|06042017|FXD|Fixed|9|ANL|Annual|06042018|N|||AA|Actual Days/Actual Days|Listed|10000000|||0604||||||||||||CORP|Corporate|500|500|06042017|0|R|Redeemable|||FBD|Following Business Day|N|06042017|15|CAL|||0|0|0|N|Y||N|0|N|N|S|N|N||Y|0||Object of issue proceeds :<BR>The Company proposes to raise Rs, 50 crores through issue of Secured Redeemable Non-Convertible<BR>debentures of face value of Rs, 10 lakhs each, by way of private placement as per the terms and conditions,<BR>The current borrowing program will be used to augment the working capital needs of the Company &. for<BR>General Corporate Purposes.<BR>The net proceeds from the Issue shall not be used for any purpose which is in contravention o f the RBI<BR>guidelines applicable to banks and Financial Institutions on investment in NBFCs.<BR>No part of the proceeds of the NCDs would be utilized by the Issuer directly/indirectly towards Capital markets<BR>and Real Estate purposes. Hence the subscription to the current NCD issue would not be considered /treated<BR>as a capital market exposure. Further none ol the proceeds from the issue of the Debentures may be used to<BR>refinance or reschedule existing indebtedness of a Client (including debt to equity conversions).<BR>We shall only issue debentures for deployment o f funds on our own balance sheet and not to facilitate resource<BR>requests o f group entities/ parent company / associates,<BR>We shall not extend loans against the security o f our own debentures,<BR>The expenses o f the present Issue would also be met from the Proceeds of the Issue, The Main Object Clause<BR>of the Memorandum of Association of the Company enables it to undertake the activities for which the funds<BR>are being raised through the present issue and also the activities, which the Company has been carrying on till<BR>date. The Proceeds of this Issue after meeting all expenses of the Issue will be used by the Company for<BR>meeting issue objects,<BR><BR>Business Day Convention<BR> Means a day (other than a Saturday nr Sunday) on which money markets are<BR>operational in Mumbai<BR>If any interest payment date falls on a day which is not a Business Day ( eBusiness<BR>Day being a day excluding Saturdays, Sundays or a public holiday on which<BR>money markets are operational in Mumbai) then the payment shall be made on the<BR>succeeding Business Day (as per the original repayment schedule) without payment<BR>of interest for such additional period.<BR>n case if the principal redemption dale falls on a day which is not a Business Day<BR>Business Day being a day excluding Saturdays, Sundays on which money<BR>markets arc operational in Mumbai), then the payment due shall be made on the<BR>mmediate preceding Business Day along with coupon/interest accrued on the<BR>NCDs until but excluding the date of such payment.<BR><BR>Record Date Means, <BR>in relation to any date on which a payment has to be made by the Issuer in<BR>  espect of the Debentures, the date that is 15 (fifteen) days prior to that payment<BR>fate, 11 the record dale falls on a holiday, then the previous working day shall be<BR>;onsidered as the Record date<BR><BR>Security <BR>the Debentures would be secured as below, by and under the debenture trust<BR>feeds dated 8 May 2015 and 511 September 2015 executed between the company<BR>ind the trustee, IDBl Trusteeship Services Ltd.<BR>(a) Pari passu Mortgage over the Company s Immovable property<BR>(b) First Exclusive Charge by way of hypothecation over receivables of the<BR>Company excluding receivables hypothecated to banks., with an asset cover ratio<BR>of LOO time of the total principal amount and interest outstanding(Asse( Cover)<BR>to be maintained during the tenor of the NCDs,<BR>In case of delay in execution of the trust deed beyond 90 days from the date of<BR>allotment of the Debentures or such other days as prescribed under the Act; the<BR>company will refund the subscription with an agreed rate of interest or will pay<BR>penal interest o f alleast 2% pra. over the coupon rate till these conditions are<BR>complied with at the option of the invest or,<BR>So long as the Asset Cover as envisaged herein is maintained and duly certified by<BR>a Practicing Chartered Accountant the Debenture t rustee shall release excess assets<BR>on the basis of an appropriate request as may be made by the Issuer,<BR>If the Asset Cover falls below LOO times on any account, including upon<BR>enforcement of the hypothecated assets to meet shortfall in payment o f the coupon<BR>on the Debentures, the Company shall within 2 (two) Business Days of such<BR>occurrence, hypothecate further assets or such additional security as may be<BR>acceptable to the Debenture Trustee to maintain the Asset Cover|||||||||||||U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOND|5139547|India 6.79% BD REDEEM 15/05/2027 INR 100|IN0020170026|INBSE|400508|INNSE|GSCG20276.79%|INRBI|BIS 5139547|5139547|Bond|BD|Bond|INR|IN|100|100|102775|||India|0|15052017|100|||100|15052027||N|15052017|FXD|Fixed|6.79|SMA|Semi-Annual|15112017|N|||30360|30/360|Listed|10000|||1505|1511|||||||||||GOV|Government|80000|1039560|21052021|6.782|R|Redeemable|||FBD|Following Business Day|N|15052017|1|BUS|||0|0|0|Y|N||N|0|N|N||N|N||Y|0||Issue Date      Issue Amount             Issue Price         Yeld to Maturity              Weighted                      Weighted                  Auction Method   <BR>                               (Crore)                         (INR)                        (%)                          Average Price               Average Yield<BR>-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------<BR>29/05/2017        8000                                                                                                   100.97                                                             Multiple price          <BR>12/06/2017        8000                                                                                                   101.93                                                             Multiple price<BR>03/07/2017        8000                                                                                                   101.94                                                             Multiple price<BR>17/07/2017        9000                                                                                                   102.27                                                             Multiple price<BR>31/07/2017        8000                                                                                                   102.52                                                             Multiple price <BR>14/08/2017        8000                                                                                                    102.09                                                            Multiple price  <BR>28/08/2017        8000                                                                                                    101.77                                                            Multiple price  <BR>11/09/2017        8000                                                                                                    101.96                                                            Multiple price  <BR>03/10/2017        8000                                                                                                    101.13                                                            Multiple price  <BR>16/10/2017        8000                                                                                                    101.40                                                            Multiple price  <BR>06/11/2017        8000                                                                                                     99.46                                                             Multiple price  <BR>20/11/2017        8000                                                                                                     98.77                                                             Multiple price   <BR>04/12/2017        8000                                                                                                     98.14                                                             Multiple price   <BR>26/12/2017        8000                                                                                                     96.80                                                             Multiple price   |||||||||||||U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOND|5191629|Nuvoco Vistas Corp. Ltd. 9.65% DB REDEEM 06/07/2077 INR 1000000 - Tranche 2|INE118D08052|INNSE|CFNVCL77RESET|||||5191629|Bond|DB|Debenture|INR|IN|1000000|1000000|194953|529900H865LY390TCZ45|L26940MH1999PLC118229|Nuvoco Vistas Corp. Ltd.|1000000|06072017|1000000|||100|06072077||N|06072017|FXD|Fixed|9.65|ANL|Annual|06072018|N|||AA|Actual Days/Actual Days|Listed|1000000|||0607||||||||||||CORP|Corporate|3000|3000|06072017|0|R|Redeemable|||FBD|Following Business Day|N|06072017|15|CAL|||0|0|0|N|N||N|1|N|Y||Y|N||Y|0|| TRANCHE 2<BR><BR>Step up / Step down details:<BR>if the call option is not excercised by the issuer at the end of call tenor from the deemed date of allotment and thereafter the rate of distribution shall be revised upwards.<BR><BR>Object of the Issue :- Issuer would use the proceeds for refinancing of various loans of the issuer, capital expenditure, long term working capital, normal course of business including payment of expenses of the issue.<BR>The Issuer undertakes that the proceeds of this Issue shall not be used for any purpose, which may be in contravention of the Government/RBI/SEBI/other regulatory guidelines.<BR><BR>Record Date:-<BR>The Record Date for the Debentures shall be 15 days prior to Redemption Payment Date or Distribution Payment Date as case may be. In case of redemption of debentures, the trading in the Debentures shall remain suspended between the Record Date and the Redemption Payment Date. Interest payment and principal repayment shall be made to the person whose name appears as beneficiary with the Depositories as on Record Date. In the event of the Issuer not receiving any notice of transferal least 15 days before the respective Redemption Payment Date/ Distribution Payment Dates, the transferees for the Debentures shall not have any claim against the Issuer in respect of amount so paid to the registered Debenture Holders.<BR>In the event the Record Date falls on a day which Is not a Business Day, the immediately succeeding Business Day will be considered as the Record Date.<BR> <BR>Rating action:-<BR>In case of a rating downgrade by any rating agency from AA- to A+ or below during the tenure of the Debentures, Distribution Rate to be increased by 25 basis points for each notch of downgrade from the date of such downgrade.|||||||||||||U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOND|5193273|Gujarat. 7.25% BD REDEEM 23/08/2027 INR 100|IN1520170094|INNSE|SGGUJ27A7.25%|INBSE|414579|INRBI|BIS 5193273|5193273|Bond|BD|Bond|INR|IN|100|100|132959|||Gujarat.|0|23082017|100|||100|23082027||N|23082017|FXD|Fixed|7.25|SMA|Semi-Annual|23022018|N|||30360|30/360|Listed|10000|||2302|2308|||||||||||STGOV|State Government|13000|13000|23082017|7.2389|R|Redeemable|||FBD|Following Business Day|N|23082017|1|BUS|||0|0|0|Y|N||N|0|N|N||N|N||Y|0|||||||||||||||A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOND|5199946|Power Finance Corp. Ltd. 7.74% BD REDEEM 29/01/2028 INR 1000000|INE134E08JI0|INNSE|PTPFC287.74%|INBSE|957411|||5199946|Bond|BD|Bond|INR|IN|1000000|1000000|89614|3358003Q6D9LIJJZ1614|L65910DL1986GOI024862|Power Finance Corp. Ltd.|1000000|30012018|1000000|||100|29012028||N|30012018|FXD|Fixed|7.74|ANL|Annual|30012019|N|||AA|Actual Days/Actual Days|Listed|100000000|||3001||||||||||||GOVCC|Government Controlled Company|8500|8500|30012018|0|R|Redeemable|||FBD|Following Business Day|N|30012018|15|CAL|||0|0|0|N|N||N|0|N|N|S|N|Y||Y|0||Details of utilization of the proceeds:<BR>The funds raised through private placement are not meant for any specific project as such and therefore the proceeds of this issue after meeting all expenses of the Issue shall be used for meeting objects of the Issue.<BR><BR>Record Date:<BR>15 calendar days prior to actual interest/principal payment date|||||||||||||U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOND|5204413|Tamil Nadu 8.15% BD REDEEM 09/05/2028 INR 100|IN3120180036|INBSE||INNSE|SGTN288.15%|INRBI|BIS 5204413|5204413|Bond|BD|Bond|INR|IN|100|100|132985|||Tamil Nadu|0|09052018|100|||100|09052028||N|09052018|FXD|Fixed|8.15|SMA|Semi-Annual|09112018|N|||30360|30/360|Listed|10000|||0905|0911|||||||||||STGOV|State Government|10000|57500|20112018|0|R|Redeemable|||FBD|Following Business Day|N|09052018|1|BUS|||0|0|0|Y|N||N|0|N|N||N|N||Y|0||Issue Date      Issue Amount             Issue Price         Yeld to Maturity              Weighted                      Weighted                  Auction Method   <BR>                               (Crore)                         (INR)                        (%)                          Average Price               Average Yield<BR> ---------------      --------------------            ----------------          --------------------           -------------------               ------------------          ----------------------------<BR>18/07/2018        INR 750                                                                                                                                      8.409<BR>01/08/2018        INR 1000                                                                                                                                    8.405<BR>08/08/2018        INR 1000                                                                                                                                    8.4119<BR>12/09/2018        INR 1000                                                                                                                                    <BR>20/11/2018        INR 1000                                                                                                                                    8.5522|||||||||||||U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
